sentence,emotion
khi bạn bất cần vãi đời ... làm việc xấu mà cảm thấy thanh thản vãi 😁,2
tao kìm nén lâu qá rồi mà 😌😌 tức nước vỡ bờ thôi,5
"tự nhiên nhớ đến hồi bé , đi kiểu nào cũng bị ngỗng rượt chạy té sấp mặt luôn , nhiều khi nghĩ sợ nó dí hơn sợ mẹ đánh",3
mày cút,0
phim này rất hay .,2
đang chán đời cắt tóc xong là chán cái mặt hơn chán đời luôn :((,5
may quá tao không xài huawei kkk,2
ông này có võ thiệt 😁😁,6
"yeahh ! tao giờ đã là khách quen quán trà sữa đó rồi , về nhà cũng phải ráng tạt qua",2
ai mà chả sợ rắn chơi ngu như chó vợ nhỉ per,1
sớm chút nữa có lẽ đã khác rồi đúng không ?,4
đúng là nhân tài luôn ở khắp mọi nơi kkkk,2
bà của tôi đã không còn khi tôi còn chưa biết gg là gì,5
"công trình 850 năm tuổi , xây dựng 100 năm mới hoàn thành chỉ còn là đống cháy sắt vụn .",5
tao thấy có 1 thằng dân trí thấp trong đám bình luận này rồi đấy,1
bỏ thế lồn nào được :(,5
đây là đồ của per ??? hỏi nua không,4
per trông em bé yêu vãi :)),2
khó có thể giải thích,4
dù có nói thích mày thì cũng đừng có tin .. xã hội giờ nguy hiểm lắm,3
chắc sổ đỏ có cả vỉa hè và đường :)),4
ơ . t chỉ quan tâm sao mày lại mặc quần màu hường hình cô gái thôi ??,4
sang năm nữa vác giường ra mà nhìn,4
câu chuyện lấy đi nước mắt của tao,5
"ko ngon thế đâu , không khéo nó lại ỉa cứt toe toét vào mặt í :)))",1
"chờ mãi mà không thấy , cứ thấy trống vắng vãi :((",5
t thấy nó cười hoài mà không bao giờ nó cười với tao cả :((,5
"per tôn lợp nhà mà đẹo zai thế đấy , lại toàn 6 múi nữa chứ ...",2
"thời thanh xuân tôi từng yêu quý nét hiền thục của chị hiền mai . và đúng như cái tên hiền mai của chị , tên và tâm tính đều đẹp , hiếu thảo khó ai bằng . em xin chúc bác có thêm nhiều sức khoẻ để chị có được nhg tháng ngày hạnh phúc , ấm áp bên mẹ ạ .",2
cái này gọi là ấu trĩ phải không,1
phải tao tao vứt luôn xe ??,5
tưởng mai đi họp phụ huynh mới bị u ám . ai ngờ hôm nay mới biết điểm anh 9 . 5 thôi đã u ám rồi :),5
ui đáng yêu gheê,2
sắp được cống hiến cho tổ quốc rồi . vui quá ...,2
"cạn lời , mình ngủ để khỏi nhìn 😊😊😊",1
loài dê phải gọi ông này bằng cụ,4
cho em hỏi phim ra tập mới vào những hôm nào ạ,4
đkm mấy thằng mặt cặc ! gặp bà thì bà lại đá cho thọt con mẹ nó dái lên cổ xem chúng mày có cười mà khoe chiến tích được không . đm lũ chó chết không riềng 😡😡,0
nghe tên vietcombank là bao nhiêu quá khứ bực mình ùa về,0
mạnh vỗ tay 👏,2
thu thập mọi thông tin về đối tượng .. luôn đặt trái tim vào trạng thái .. chiến đấu 😖,4
2 thế kỷ mới xây được vậy mà chỉ trong 63 phút tiêu tan hết :(,5
đọc xong tao muốn khóc luôn,5
thương vlll,2
"xốp dọn không sạch nổi , quản lý người ta lại nói nv làm vệ sinh bẩn không kĩ lưỡng này nọ rồi lại trừ tác phong , các bạn ý thức chút",1
não bọn này nhiều nếp nhăn đấy,6
tăng sáng lên nhìn cho rõ mặt chứ,4
"gặp chị này ngoài đời rồi , giọng nhẹ mà hiền lắm nuôn ❤",2
"vailon :)) học sinh cơ , dume nó",1
nta vẩy tay mấy cái cũng ra tranh còn tao thì 😪,5
cẩn thận các góc cửa,4
bình luận gì ông này diễn trò ngày nào đi qua khoảng hơn bốn giờ chiều là gặp,1
"tại như vầy nên bố tao không cho đi cùng . cụ bảo có năm còn lăn cả xuống ruộng , trèo lên mái nhà của người ta để đi ??",3
:))) mặt ngáo vậy mà còn lạ lẫm gì,4
lừa đảo số tiền lớn như vậy thì khởi tối cả lũ chúng nó chứ,0
nhưng tối qua nhà tao có mưa đâu,4
tới lúc chia tay rồi khóc :(,5
chọn thằng nào có tương lai hơn . tức có bố mẹ giàu hơn,4
dm ông cầm cam cho cẩn thận vào tôi cũng muốn ngã mẹ nó rồi này,3
tuổi trẻ tài cao =))),2
per giờ thằng gù nhà thờ chạy đi đâu đây :(,5
nồi cơm điện chứ gì .,4
những người em thích đều đi nơi đâu rồi còn con ml bên cạnh song hành,5
cái này giả thui nhé . 1 tài liệu mật của nasa mà cái kênh cùi này có được à 😂,1
ghét nhất kiểu tôi quen ông này quen bà kia . nhìu cha có cái nón bảo hiểm không đòi được bị bắt cái gọi điện thoại nhờ người quen . có bạn kiểu đó phiền quá,1
giết chết lũ khốn và cái ô che cho chúng .,0
"công ăn việc làm còn chưa ổn định , bố mẹ già còn chưa lo được thì kết hôn để làm gì 😪",5
nên cho người xử sai ngồi tù như người ta xem sao ....,0
tận cùng của tan vỡ,5
người yêu có thể có nhiều nhưng mạng sống chỉ có 1 chế nhể ?,4
"nhà tao bên cạnh phòng tập gym , lúc trước bán dụng cụ thể thao ế vãi ra , nợ nần chồng chất ! từ ngày chuyển sang làm đại lý dầu ăn , gia đình tao phất lên trông thấy !😂😂",2
per đúng rồi mình đây =)),2
sao đúng bài mày kết vậy 🙁🙁🙁,4
tình yêu con nít cọ đít vào nhau ....,1
thế thì bắt con phụ nữ chứ bắt gì thằng đâm . con đấy mới là nguồn của vụ án,0
tao còn độc thân này :((,5
ngộ không phiên bản lỗi 😆😆,1
per mới bắt đầu tuần thánh mà chúa ơii,5
buồn vương mi !!!,5
đăng khoa lê lò dầu của mẹ nè anh 😘😘😘,2
đm chưa thấy thằng nào ngu như thằng này :))) bị ngáo cần :)),1
nát xe lại còn phải đền cho cánh cửa toa tàu nữa . dốt thì chết,1
không biết crush có thích uống nước mắm không để còn tặng nàng chai nam ngư 900ml :)),2
"văn minh quá , đường trong sổ đỏ người ta mà !",1
lại nhuộm vàng súng ống rồi,4
xuống đi nó không cắn đâu,4
gia đình có nhưng tình yêu không thì sao,5
chúng mày giờ mới biết điều này ah ? =)))),6
t cũn gặp 1 ca như vậy mà chúng nó còn chơi chét bánh kem cơ . bước vào nhìn cái phòng mà muốn quăng chổi vào mặt tụi nó,0
"tí tuổi đã hói , chắc kiếp trước ăn ở không ra gì đây",1
thì con đỉ mẹ mày ghi nhanh vào .,0
"miễn sao có tiền ăn bánh trung thu , mua lồng đèn , đi du lịch =))))",2
vẫn ế bền vững,5
per hẳn là hôm đi chợ bông chắc sẽ có nhìu đứa gét . 🤣🤣🤣,1
thích thật,2
xong bỗng nhiên một ngày mất hút không để lại 1 hạt bụi,5
tê tê phê phê sung sướng vãi 😌,2
bạn này sau này sẽ khó bước qua cái bóng của vai diễn này 🙂,4
"bác nói v thì tôi cũng xin thua , có tranh luận cũng không như không",4
lại được làm thêm quả nhà nữa . ngon,2
tuổi thơ tao dùng n để nướng thằn lằn 😂😂,2
lead mới vô nghề còn non thì tuổi lol gì chống lại lead lâu năm,1
sợ nhất con quỷ này trên đời,3
con cái nhà ai mà bố mẹ chăm cho đẫy đà ngon ngọt thế,4
per nè chị,4
đang bo cuối mà lạ có vị trí đẹp thì đúng là tuyệt vời :))),2
cái này là cái gì thế .,4
loz chúng nó là 1 đội . chứ dám chêu người lạ . dm bố mày sút không trượt phát lào,0
"đã từng nhưng 10 năm về trước cơ , buồn ghê",5
chỉ có trong truyền thuyết . mà khái niệm truyền thuyết trong ngữ văn lớp 6 là không có thật,4
nói mẹ ngoài đời,0
ở đâu cũng có người tốt nè anh kkkk,2
buồn cho 1 đất nước .,5
nghĩ mà buồn vãi =)),5
hello đồng nghiệp ;)))) không biết nghiệp gì thôi haha,2
"tuyệt với , ước mơ hồi nhỏ của tôi đã được cậu bé này thực hiện",2
sao mà mặt boss có thể gian đến thế nhỉ,6
giận con mẹ mày nữa chứ giận :),0
âu kề ... anh per đã béo từ khi lấy vợ và giống như tất cả các chàng troai khác :))),4
chơi ngu lỡ người ta té chấn thương đập đầu rồi ai nuôi 😐😐😐 ở vn nó xúm lại đánh hội đồng ôm đầu mà khóc 😅😅😅,4
kinh dị,1
"cũng được nhưng cuối video nhai nhỏ tiếng hơn thì tốt . :""(",1
"kết nó ở cái câu "" đất nước gia lai là một đất nước giàu tài nguyên , có anh per ""😑",2
per tao không gửi cho mọi người . tao chỉ đăng lên facebook cho thiên hạ biết thôi :))),2
thành công là cách trả thù xã hội ngọt ngào nhất . đừng vì họ nói mà yếu lòng,4
bởi nói để trung nguyên cho bà thảo thì chắc chắn 100 % với cái bộ óc sáng tạo cùng với sự lãnh đạo tài giỏi và lòng tham hơn người và trí tuệ ngắn hạn sẽ dẫn dắt trung nguyên xuống con mẹ nó giếng luôn .,1
mày khá là may mắn khi không học tiếng huế đấy =)),2
per đi làm công tình yêu cẩn thận ăn uống nhé,4
có những người đi qua đời bao nhiêu như 1 cơn gió vậy . vô tình nhìn lại . nó lại là quá khứ ...!,5
"ngày cuối cùng còn ở lại , bản thân không có bất cứ một cảm xúc gì , trong lòng chỉ độc một mảnh phẳng lặng .",5
🙄🙄🙄🙄 tao cũng thích kiểu kể chuyện trước khi đi ngủ . cho đến khi tao ngủ luôn . mà đéo có ai hết . buồn đời,5
lúc tối mày cũng nằm mơ nèo nhà mày về . ước gì nó là sự thật 😢,5
nó lại hợp lí vãi :v,2
nuôi kiểu gì mà lắm ve thế kia ?,1
"per bởi , đéo dám tán ai hay tỏ tình",3
coi rồi vẫn muốn coi lại 😚😘,4
sao chưa thấy ai tới cứu nhỉ . lỡ xảy ra gì mất điện toàn tỉnh sao .,4
bình phước vẫn là cây chủ lực .,4
má hồi xưa về ngoại chơi đi đường bị nguyên đàn yêu nghiệt này dí chạy té đái giờ vẫn sợ bọn nó 😨😨😨,3
nhớ gia đình nhỏ nhiều lắm … mà không được về thăm,5
"có bài hát "" cuộc đời vẫn đẹp sao , tình yêu vẫn đẹp sao """,2
per ghét cái kiểu rõ ràng là chuyện của riêng 2 người vậy mà …,1
nhưng kp cười với mày đâu :) ảo tưởng vãi,5
một câu chuyện bi đát :((,5
sao ý thức kém thế bao nhiêu tâm sức của bao người mà bỏ phí như thế,1
còn gì hơn lòng dạ đàn bà ... cũng may tao là một con đàn ông :)),2
ngu thì chịu,1
tao cũng ho trật mẹ khớp vai mà đéo phải 1 lần đầu nhé,5
chỉ cần sống thật với cảm xúc .. với chính con người bạn là hạnh phúc nhất,2
tao giận bạn trai tao và 5 ngày rồi nó đéo dỗ tao luôn hix,5
mày lấy sỏi xếp thành tên dume khôn như tao này .,2
chuyện tình huyền thoại của per với per :(,5
per nghe rồi ngủ đi em,4
may là tao dán kính cường lực,2
"khiếu nại cái gì khi cả bọn nó bao che cho nhau làm lớn thì sợ ảnh hưởng tới bộ giáo dục cho lên chúng sẽ ?,",0
buồn cười vãi ý,2
per thế thì nhà nào bầy hàng họ ra vỉa hè thì mình được đuổi đúng không cụ =))),4
đm thế giới này toàn nói thật thì công nhận nhạt nhẽo vãi,1
ngày bé tao bị nó dí thế là tao cho nó 1 gậy 🙂 hôm đó tao được ăn thịt ngỗng,2
"mất đi một di sản , chứng tích của lịch sử 😓",5
ác quá trời ơi,1
thời xưa yêu nhau đến chết vẫn yêu ... thời nay yêu không biết chết lúc nào 🤣 cuộc sống nay đáng sợ lắm 🤪,3
thất vọng và áp lực tích tụ hằng ngày với tao,5
cầu mưa ... mà sao không mưa nhỉ,4
bẩn tính vãi nồi,1
a ấy nói đúng vầy vừa nta dọn cũng khổ nta chứ . phục vụ xog lại phải dọn nữa,4
per mày cũng cắt tóc giống thế đi cho đẹp =)))),2
ý tưởng hay,2
"lúc cụ bà cầm bông như cô gái 18 lần đầu mới yêuc vậy bà ngạc nhiên và hạnh phúc nhìn sâu lắng , video ngắn nhưng cho người xem si nghỉ mải",2
per ồ ồ chân chính chạnh lòng rồi 😂,2
nói thật chẳng hiểu thế hệ bây giờ nghĩ gì . động tý vào là kêu này nọ . ở nhà ở trường có vấn đề kêu um lên chứ sau này ra ngoài xã hội mà ngu thì nó vả không trượt phát nào chứ ở đó mà kêu . tiên trách kỷ hậu trách nhân,1
nhiều lúc lắm câu hỏi ngớ ngẩn thật,1
phạt 5tr thì phạt làm gì ? khác nào tiếp tay truyền bá mê tín dị đoan 😌,1
con nhà hư hỏng . bỏ cả nhà đi theo zai . bị nó rũ bỏ vì chửa mới mò về . giờ bắt ai gánh nuôi con . con với cái hư quá thể .,1
ảnh này tao thấy mày đăng mấy lần rồi đó admin,6
"làm ở đâu không quan trọng , quan trọng là chị em mình mỗi ngày gặp nhau 9 tiếng cùng làm cùng ăn cùng ngủ chị ngoc thu hen",2
ước gì có ai để tao tag vào .,5
"per hồi nhỏ bị ngỗng dí riết ám ảnh , giờ mà bị dí chắc cầm cổ quay thấy moẹ nó luôn hehe",2
"vậy đấy , thế nên con gái mới toàn bị lừa =)))",4
tao hiểu mà,4
nhiều khi nghĩ mình không phải con gái mà là 1 thằng đàn ông chính hiệu kkkk ....,2
chú lên thay được rồi đấy,4
"như mình mà trèo lên là bị phóng điện luôn bạn nhỉ , mình cũng không hiểu được sao bọn nó không bị",6
chỉ là muốn thôi . chứ chờ đợi không biết thời điểm nào thì cái sự mong muốn đó mới tới,4
biết giả vẫn phải tạo,1
chúng tôi xin lỗi và rút kinh nghiệm,4
chỉ là muốn cạnh mà chỉ có 2 người . nói đủ chuyện trên đời dưới biển rồi đi vào giấc ngủ ngon . vậy thoii,2
bộ phim anime đầu tiên mình xem thấy bác hói được buff sức mạnh kinh vkl =))),6
ấy thế mà đã 6 năm rồi . bây giờ còn không nhớ được những đứa nào đã học cùng mình nữa rồi 😪,5
chả bù cho tao thời hoc mẫu giáo thằng nào lộn xộn không vào mắt là tao cho ăn đấm luôn,1
tao là thằng chưa bao giờ giận người yêu vì người yêu tao không bao giờ làm gì có lỗi hết,2
