sentence,emotion
thế mày nằm viện nào tao vào thăm luôn cho động lực,4
"xem mà đau lòng , đau lòng nhưng vẫn xem :((((",5
cuộc sống thật chua cay với tao,5
"trước đây mình không thích xem phim việt , nhưng mấy năm nay phim việt chiếu phim nào cũng hay . tự dưng không thích xem phim hàn quốc nữa .",2
"còn là học sinh nhưng tố chất lừa đảo đĩ điếm đã thể hiện ra rồi , nếu nó muốn nổi tiếng , thì đưa mặt nó lên đi thớt",1
"bọn 6 múi yêu nhau hết rồi , tao bụng mỡ đây , tao vẫn thích con gái đây !!!!!",2
trung thu là tết thiếu chi chả liên quan chi đến việc tao không có gấu,0
thằng nào con nào nuôi ác quá z,0
cám ơn đã cho tôi cuộc sống này,2
nghe tình vãi =)))),2
thất tình đi nghe nhạc chúng nó còn ngồi trước mặt ôm nhau . hận,5
vô liêm sỉ,1
mẹ bế đứa nào thì là mẹ của đứa đó nhé,4
công nhận nó phê như vậy thật 😂,2
này thì câu thích 😂😂😂,2
lời được cánh của sắt tàu hỏa ngon rồi,2
"sửa luật , tóm cho vào tù . tình nguyện mãi sao được .",1
t coi đi coi lại mấy lần để xác định con nhện nó phóng qua tới cái điện thoại hay là nghệ thuật )))),4
lúc ra hà nội ở ngay phố đào tấn mà không biết chổ này 😢,5
m vừa tuột quần xuống nó sẽ hôn con họa mi của mày,4
cả 2 đứa đều ngu khi có mồm mà không nói =]]],1
một thời để nhớ,4
đúng chất dân miền tây hahaha,2
24 tuổi thấy đời đắng và khá mặn,5
một cái ỉn mông xong hết 😂😂😂 dăm ba cái võ thuật 😂😂😂🤣🤣🤣,2
đáng yêu quá . chúc ông bà thật mạnh khỏe mãi hạnh phúc như vậy 😍,2
per con người dù có bị trừ hết điểm cũng chạ thèm quan tâm ạ 🙂,1
đấy có phải con người không nhỉ ? mà sao lại làm thế,6
ủa vậy hả mới biết ta,6
vậy thì các bác chưa biết rồi,4
tài xế để não trong háng hay sao mà thích chơi ngu lấy tiếng thế,1
họ hành động quá đẹp,2
"xem phim mà cứ nhìn cặp chân của ổng , chân gì mà dài thường thượt . chồi ôi 1m87",2
đọc bình luận mới thấy nhiều người hãm thật sự :))),1
em nuôi con lợn mấy năm rồi mà vẫn trống rỗng huhu 😭😭😭,5
nhìn bọn có người yêu khổ chưa kìa .,4
ước mơ tao 🙂 chỉ có thể sao chép lại và tao lên màu cực xấu !,5
lúc buồn là đi phựt thì thôi rồi như kiểu cuộc đời đáng sống ý,4
thôi mày cố lên . đỡ rồi cũng tốt,2
"dume , em tao mà bị thế này thì tao xiên mỗi đứa một nhát , đi tù cũng được",0
đơn giản là thấy họ cười 😂😂,2
per 😂😂😂 còn nhớ không ???,2
hay lắm em êiiii,2
t nói tao bị ngỗng dí đúng sáng sớm bọn bạn cười tao . 😂 còn bồ tao thấy tao bị dí đứng cười 😪,1
nhớ lại kỷ niệm này buồn quá,5
"thì rõ ràng là bịa mà , cơ bản để cảnh tỉnh suy nghĩ của con người hiện nay thôi bạn",1
"lúc trước ông với bà tao cũng thế , bây giờ thì ông bỏ bà đi trước rồi .",5
tao mừng quá vì tao biết chắc chắn hôm nay crush của tao không bị thịt . ahihi .,2
xót thì mang về mà dạy đi . xưa đi học suốt ngày bị quỳ chép bài trên bục giảng chả sao giờ thì sểnh ra 1 tỵ là kiện tụng . đừng có lạm dụng mxh mà lên án người khác .,1
hôm qua xem cười lộn ruột,2
buồn là cái gì mày,4
tao ám ảnh việc lau sàn,3
mong ông bà được nhiu sức khỏe,2
có con gái thật tuyệt ! 😍,2
nhìn vậy thôi mày bóc tách múi ra là bình thường ngay mà,4
giống chuyện của chúng mình quá . chả biết sẽ cùng anh đi bao xa ... nhưng hạnh phúc khi có anh luôn bên cạnh ??,2
xem xong rồi mà có cảm thấy gì đâu ??,4
xấu còn đóng vai mất dạy,1
bọn lừa đảo,0
buồn quá buồn,5
tuy dáng đứng có hơi lỏng lẻo nhưng những đường quyền của ông này thật như lol,1
nếu lái xe là dân đen thì thế nào chú . có dám đậu ở đóa không,4
khi đủ trưởng thành và kinh tế . cơ mà nhỡ bác sĩ bảo cưới thì cũng phải cưới thôi 😂,2
cho nghe lại cái khúc đó đi anh hai à :v,4
ông thần tài cũng không dám ăn luôn,3
buồn cho số phận 😢,5
nhà tao nhận coi giữ xe nha :3,2
may cho mày con nhà gia đình khá . chứ nghèo như tao khổ rồi .??,4
mới thấy bài này trên phòng trọ đn nữa này . bạn ơi mình cùng thành phố này :v,2
cục súc vậy ai chơi,1
"bọn nó nhỏ mà đã có người yêu , còn tao thì ế :((",5
cần địa chỉ để đặt một bạn người yêu có chiều cao như anh thứ 3,4
"hồi nhỏ đi ngang nhà hàng xóm con quỷ này dí tao từ ngoài đường vô tới trong nhà tao nó vẫn không tha , ba mẹ tao nghe tao la chạy ra chụp cổ nó quăng ra sân nó mới chịu đi . ám ảnh tuổi thơ 😅😅😅",3
chuyển từ thất tình sang muốn chết vì quá chán :((,5
cái cuối phê vãi,2
"giá trị lịch sử văn hoá gần nghìn năm đã mất đi rồi :((""",5
ý bảo mày treo cao vãi đấy . hạ tiêu chuẩn thấp chút bằng cách ngồi xa sóng ra đi tml .,1
năm nào cũng mua 2 cái đăng ảnh sống ảo xong cất ăn chống đói dần dần :),2
tao cute mà các mày,2
có tiền chưa chắc đã ngọt nhưng nếu không có tiền chắc chắn là đắng .,5
ơ ̉ viê ̣ tao nam sao được như vâ ̣ y,4
tủi hổ với bản thân ghê khi tao vẽ người mà mẹ tao hỏi : hóa ra đây là hình dạng thực của quỷ sao ?😑,5
đkmm xuống đáy biển mà viết luôn đi thằng lồn =)),0
đồ khùng cơm đâu có mắc đâu mà phải làm vậy .,1
haha tao trúng số thật này,6
"ủa tại sao không nghỉ việc luôn đi , hay lương tâm không còn chữ đức nữa",0
lấy củi chứ bao nhiêu rơm cho đủ,4
per không biết còn nhớ tên tao không nữa 😑,5
viết tay phải mẹ mày đi . đụ mẹ mày :)),0
chuẩn bị hết ế :)),2
"cả 2 bà đều mất khi mình nhỏ , không hưởng thụ cảm giác này rồi",5
"và mày chỉ cần lùi về sau , như ít quan tâm và nhắn tin lại mày sẻ cua được crush 😎😎",2
bạn có bố thật hạnh phúc,2
ý thức 😂,4
"dume mày là con gái đó , còn tao thì :dume mày có xuống không thì bảo",0
per trung thu chia tay gấu à ? bất hạnh nhỉ,5
bông hoa nhài cắm bãi cứt trâu :)),1
oimeoi tao thấy được tao ngày xưa đây rồi =))))),2
t không nghiện trà nên tao thấy bình thường mà,4
cắt . cảm ơn đoạn giả dối kia đã giúp các bạn trẻ có thêm niềm tin về 1 tình yêu đẹp 🤣🤣 riêng tao đéo tin nhé,1
hahahaha tao mắc cười ghê . nhớ cái hôm sinh nhật tao ghê . chắc mấy mẹ ở guru cũng rủa dữ lắm hahaha per,2
chuẩn 😏😏😏,2
một mình tao ăn hết 1 nồi lẩu từ lúc tối 😭,5
dm chúng mày bị bệnh à kiện chết con mẹ mấy thằng ấu dâm bệnh hoạn này đi,0
con trai giờ mất giá v luôn hã mấy chế :))),1
per kỷ niệm nè !!!,2
per nếu bạn chưa có việc làm :v,4
có 1 đứa hợp tác vậy là cũg quý hoá quá rồi,2
dume nhát ma vậy ai coi,1
chiến lược kinh doanh của người nhật thật đang suy nghĩ,4
quả váy màu hường nam tính .,4
"ngồi xa ra đụ mẹ mày :""))",0
😐😐 phê hơn lá chuối,2
per phá gia chi tử chính nó ????,0
tuổi trẻ tài cao là đây,2
nhìn móng tay bác này mà tao thèm lòng chó quá per,2
thật là đáng sợ,3
"hiện tại mình cũng muốn kết hôn lắm . ngặt nỗi hai gia đình ngăn cản giữ dội , phản đối kịch liệt chuyện hai bọn mình đến với nhau :( nhất là chồng cô ý",5
đó là khi anh per cưới vợ đó 🤣,5
vui tính quá ?? vừa kết bạn xong ??,2
😑 con trai chỉ thích gái lùn thôi . tao biết mà . nhưng cô gái cao như tao đi cạnh sẽ giống 2 thằng đàn ông lắm,1
"cấm dừng đỗ thì bạn gọi công an phường , post lên đây làm gì",1
coi như giải thích rồi nhé,4
ngôi nhà bên dòng sông rõ đẹp . tiếc là sông toàn rác,1
"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .",2
đứt quả chuối trong mồm . đéo dám nghĩ kết quả lun,3
mới đi nhổ răng số 8 và chụp 😞,5
nghe ức chế vãi lồn nhỉ . dume mẹ bọn con trai,0
sự thất bại của giáo dục,1
cưng thế =)),2
bóng đá thể thao mà làm mấy cái thể loại băng ron khích tướng vãi .,1
ui nghe ấm thế,2
hồi sinh viên mình dùng cái này đó,4
sao mình gặp toàn thằng mất dạy hay bắt nạt mình nhỉ ? tuổi thơ bất hạnh :),5
có gì mà vinh quang một bàn tay bị tật,1
"thiệt tình chỉ thấy gớm thôi , chớ chẳng hay ho gì .",1
nicholas liang nhà xài cái này phải không ?,6
câu chyện cổ tích thật ý nghĩa 😂😂,2
per năm nay 2 đứa quyết định ngồi hay đứng kkk,2
chúng mày nhục thế đéo dám công khai ảnh của chúng mày đi,1
tội thằng per vãi,5
huhu lần trước đi chụp răng . thằng kĩ thuật viện cho bạn vào cái máy to đùng xong nó bảo ngồi im . nó bật máy xong chạy ra ngoài đóng cửa với tốc độ ánh sáng .,5
mai đi bán miếng năng lượng thôi 😂,4
cái khó ló cái khôn :))),2
per nó tấn công tao với mày đó,4
hồi nhỏ tao đi bệnh viện chỉnh hình về kể mọi người là có ông kia ho gãy xương sườn đéo ai tin cả ??,4
vợ với con chả được tích sự gì ! toàn làm hết hồn ??,0
quả váy hồng truất vãi_chưởng,6
"đù . tròn ung ủng , chân tay ngẵn cũn như tao nhảy sao",5
k nuôi thì cho người muốn nuôi đi chứ để em nó bọ ve tùm lum sót quá ????,5
vẫn xinh phết nhỉ ??,6
và ông đã có nỗi buồn mới thay vì buồn thất tình,5
per kết truyện chất ghê :)))))),2
"rớt mũ trước , sau là rớt đầu . con với cái mắc dại thiệc 😂",1
"hôm bữa đi ngang qua , thấy hết con mẹ nó hồn",3
vl thánh nào ghép nhạc lầy vãi,4
per tao với mày làm chung thì sao nhể 🤗🤗🤗,4
hay lắm . thằng anh giúp 2e thêm yêu lao động,2
bao giờ lại chiếu ạ,4
anh ơi đây này per,4
cho nó ăn rau má đi,4
mong manh dể vở 😂😂,5
về vườn rồi sớm quá,4
thanh niên co ́ em hoan hy ̉ qua ́ :))),2
có ai thừa biết nó sẽ nhảy vào điện thoại nhưng cuối cùng là vẫn giật mình không 🤣,2
ranh con mà láo toét . xem đến đoạn này mà phát bực,0
nó đang lợi dụng mày,1
k bă ̀ người 1 con cho ́ anh =))))),1
lũ kiến ở nhà mày thích vậy .,2
per tập gym xong để đi nhảy thế này à 😂😂😂,4
per năm sau nhớ lấy gối ra quỳ luôn ha 🤣🤣🤣,2
vn nó là vậy,4
đây là video hay và ý nghĩa 😊,2
đcm hả hê cái lol gì chuyện này cơ chứ,0
hài bựa nó vẫn hay hơn bọn cố tỏ ra chảnh trong khi như lol :)),1
không có đạo đức nghề nghiệp rồi :))),1
"ngày ngày đều nhìn qua cửa sổ chờ nó đi học ngang qua , nhìn sau lưng thôi cũng đủ vui rồi hhhhhhhhhhhhhhhhhhhhhhh",2
nhìn vừa tội vừa thương ????,5
con bé xinh thế,2
cho tao hỏi tình hình bà mẹ thế nào rồi 😂🤣,4
chúc bạn có một ngày vui vẻ 😳,2
mấy con lồn này lắm nữa 🙂,0
xong là phê lắm mày,2
"nhiều người nói con này giả ngu câu thích , nhưng xem lại nhiều lần thấy nó ngu thiệt chứ không phải giả bộ",1
tâm sự không đúng người ngoài việc họ cười vào mặt bạn,3
đậu xe kiểu vô văn hoá .,1
kể cả là câu chuyện không có thật thì nó vẫn là một lời nhắc . sân si cái đầu buồi à .,1
boss có bộ đồ ngủ đĩ thõa ghê gớm 😅,2
tao ghét nhất mấy mẹ ngoài bắc cứ ỉ lớn tuổi hơn là có quyền chửi người khác là láo toét trong khi mình nói chuyện như l đcm gặp tao tao rút chìa khoá xe của mụ ném ra thật xa cho đi nhặt xem lúc đó gọi con bả kiểu gì . moá lắm lúc không muốn tạo nghiệp mà gặp mấy con mẹ già mất nết này điên thật chớ,1
tự hào ngồi mâm dưới,2
ôi vãi mình lên fan cứng rồi cơ 🤗,2
dù ra sao vẫn giữ nụ cười và sự tự tin,2
quảng cáo đéo gì tao thấy đáng sợ vãi .,0
lêu lêu đồ con nuôi,1
này gọi là theo kịp thời đại :)))),2
ụa cho fa đọc chi rựa huhu,5
êu ơi mỏng manh thế ??,4
rất hợp lí,2
bộ phim hấp dẫn quá,6
dume s giống suy nghĩ tao thế nhỉ :))) hihi,6
còn tệ hơn năm ngoái,5
nụ cười của crush kích thích vãi :)))))),2
cười vãi :)),2
ôi đáng yêu quá . đến bao giờ người đàn ông như thế nào mới xuất hiện trong cuộc đời tôi đây,2
đâu nhất thiết mỗi cầu đường hả bạn ?,4
dẹp . đéo lưu luyến .,0
"và bức tường , khung lan can , cây cối y nguyên sau ngần ấy năm ư ? 😜",6
"địt mẹ , mình làm khách sạn , lúc vào check phòng kinh vãi lôz . ai họ có ý thức thì không nói , chứ đôi nào mà ...... thì thôi hôm đấy cô dọn phòng xác con mẹ nó định",0
đỗ góc cua như này thì khuất tầm nhìn quá . chs bênh,1
"hồi lúc tao ăn lạp xưởng mắc xương , nói mà cũng đéo ai tin . tao hiểu cảm giác của mày lắm ?",2
tao bướng nhưng mặt đéo đến nỗi như con bé kia 🤣,2
"quỷ cái chứ ma đâu mà ma , haha",2
là khi gặp nhau mọi suy nghĩ buồn bực trước đó nhường chỗ cho cậu :)),2
"tao đã từng bị , gào thét không 1 ai quan tâm . 1 lũ hơn chục thằng con trai đến bây giờ nhìn mặt lại từng thằng tao vẫn căm . hôm đó tao xuýt chết đuối đmm lũ lol nghiệt súc ấy vẫn chưa bị quả báo",0
"giận lại làm gì , cứ để cho anh yêu thời gian thoải mái . khi nào thấy ổn sẽ tự động xuất hiện còn không xuất hiện nữa thì tự hiểu = ))",4
